,product_id,product_name,product_price,product_price_details,product_url
269,0,,,,https://www.tesco.com/groceries/en-GB/products/293368721
270,0,,,,https://www.tesco.com/groceries/en-GB/products/312349502
271,0,,,,https://www.tesco.com/groceries/en-GB/products/309475419
272,0,,,,https://www.tesco.com/groceries/en-GB/products/306809929
273,0,,,,https://www.tesco.com/groceries/en-GB/products/311940955
274,0,,,,https://www.tesco.com/groceries/en-GB/products/270966532
275,0,,,,https://www.tesco.com/groceries/en-GB/products/312340581
276,0,,,,https://www.tesco.com/groceries/en-GB/products/309182541
277,0,,,,https://www.tesco.com/groceries/en-GB/products/309748973
278,0,,,,https://www.tesco.com/groceries/en-GB/products/302295171
279,0,,,,https://www.tesco.com/groceries/en-GB/products/279723063
280,0,,,,https://www.tesco.com/groceries/en-GB/products/297539900
281,0,,,,https://www.tesco.com/groceries/en-GB/products/294007848
282,0,,,,https://www.tesco.com/groceries/en-GB/products/287134241
283,0,,,,https://www.tesco.com/groceries/en-GB/products/313853669
284,0,,,,https://www.tesco.com/groceries/en-GB/products/314306078
285,0,,,,https://www.tesco.com/groceries/en-GB/products/254269241
286,0,,,,https://www.tesco.com/groceries/en-GB/products/306809519
287,0,,,,https://www.tesco.com/groceries/en-GB/products/308844722
288,0,,,,https://www.tesco.com/groceries/en-GB/products/280010485
289,0,,,,https://www.tesco.com/groceries/en-GB/products/289647218
290,0,,,,https://www.tesco.com/groceries/en-GB/products/251523740
291,0,,,,https://www.tesco.com/groceries/en-GB/products/280002982
292,0,,,,https://www.tesco.com/groceries/en-GB/products/279992336
293,0,,,,https://www.tesco.com/groceries/en-GB/products/275174349
294,0,,,,https://www.tesco.com/groceries/en-GB/products/279992532
295,0,,,,https://www.tesco.com/groceries/en-GB/products/275174361
296,0,,,,https://www.tesco.com/groceries/en-GB/products/273150945
297,0,,,,https://www.tesco.com/groceries/en-GB/products/314829337
298,0,,,,https://www.tesco.com/groceries/en-GB/products/268370352
299,0,,,,https://www.tesco.com/groceries/en-GB/products/268369130
300,0,,,,https://www.tesco.com/groceries/en-GB/products/292808740
301,0,,,,https://www.tesco.com/groceries/en-GB/products/268370029
302,0,,,,https://www.tesco.com/groceries/en-GB/products/288834684
303,0,,,,https://www.tesco.com/groceries/en-GB/products/292809133
304,0,,,,https://www.tesco.com/groceries/en-GB/products/268490820
305,0,,,,https://www.tesco.com/groceries/en-GB/products/271251800
306,0,,,,https://www.tesco.com/groceries/en-GB/products/268368753
307,0,,,,https://www.tesco.com/groceries/en-GB/products/312567140
308,0,,,,https://www.tesco.com/groceries/en-GB/products/297103228
309,0,,,,https://www.tesco.com/groceries/en-GB/products/271025014
310,0,,,,https://www.tesco.com/groceries/en-GB/products/288834845
311,0,,,,https://www.tesco.com/groceries/en-GB/products/314688287
312,0,,,,https://www.tesco.com/groceries/en-GB/products/314703512
